trade_id,date,symbol,client_id,algo_type,side,order_qty,filled_qty,fill_rate,order_price,exec_price,vwap,slippage_bps,pnl,is_anomaly,anomaly_reason
TRD-02283,2023-02-17,C,CLIENT_013,TWAP,SELL,29426,26032,88.47,46.1757,45.968,46.2207,44.97,-6579.31,True,HIGH SLIPPAGE
TRD-02284,2023-02-21,C,CLIENT_014,POV,BUY,32088,22130,68.97,45.7073,45.7613,45.0947,11.81,-14751.4,False,
TRD-02285,2023-02-22,C,CLIENT_001,POV,SELL,5954,3860,64.83,44.9416,44.7479,45.0076,43.1,-1002.61,True,HIGH SLIPPAGE
TRD-02286,2023-02-23,C,CLIENT_010,TWAP,BUY,17361,16059,92.5,45.347,45.5015,45.2509,34.07,-4024.96,False,
TRD-02287,2023-02-24,C,CLIENT_013,POV,SELL,30227,20665,68.37,45.0407,44.8689,45.0917,38.14,-4604.57,False,
TRD-02288,2023-02-27,C,CLIENT_010,POV,SELL,5214,4515,86.6,45.4911,45.4169,45.6562,16.32,-1080.58,False,
TRD-02289,2023-02-28,C,CLIENT_011,TWAP,SELL,13326,12148,91.16,45.4731,45.4218,45.5842,11.27,-1972.37,False,
TRD-02290,2023-03-01,C,CLIENT_005,TWAP,BUY,1341,1336,99.65,45.455,45.6033,46.0436,32.63,588.21,False,
TRD-02291,2023-03-02,C,CLIENT_017,IS,SELL,27012,25042,92.71,46.1036,46.0305,46.0346,15.87,-101.8,False,
TRD-02292,2023-03-03,C,CLIENT_014,POV,SELL,25668,22425,87.37,46.3739,46.1952,46.9084,38.53,-15992.71,False,
TRD-02293,2023-03-06,C,CLIENT_016,IS,BUY,27290,22980,84.21,47.1666,47.3945,47.0345,48.32,-8273.47,True,HIGH SLIPPAGE
TRD-02294,2023-03-07,C,CLIENT_002,VWAP,SELL,37567,34149,90.9,46.6621,46.6275,46.2237,7.41,13787.91,False,
TRD-02295,2023-03-08,C,CLIENT_006,TWAP,SELL,17228,16379,95.08,45.9955,45.8265,45.7163,36.74,1805.2,False,
TRD-02296,2023-03-09,C,CLIENT_012,POV,SELL,46142,36972,80.13,45.5631,45.5124,44.3921,11.13,41420.46,True,LARGE ORDER
TRD-02297,2023-03-10,C,CLIENT_002,POV,SELL,48712,37827,77.66,43.3111,43.2405,43.4943,16.3,-9599.62,True,LARGE ORDER
TRD-02298,2023-03-13,C,CLIENT_008,TWAP,SELL,2761,2523,91.41,42.3382,42.2001,41.011,32.62,3000.0,False,
TRD-02299,2023-03-14,C,CLIENT_012,VWAP,BUY,17626,16952,96.18,42.5274,42.58,42.6235,12.38,737.32,False,
TRD-02300,2023-03-15,C,CLIENT_020,POV,BUY,17165,12734,74.19,40.933,40.9911,40.3624,14.19,-8005.26,False,
TRD-02301,2023-03-16,C,CLIENT_008,TWAP,BUY,8150,7170,87.98,40.2303,40.3888,40.6597,39.39,1942.52,False,
TRD-02302,2023-03-17,C,CLIENT_003,POV,SELL,46772,42947,91.82,40.5186,40.441,39.9511,19.14,21040.71,True,LARGE ORDER
TRD-02303,2023-03-20,C,CLIENT_019,VWAP,BUY,28218,27165,96.27,40.2754,40.4564,40.1583,44.95,-8098.75,True,HIGH SLIPPAGE
TRD-02304,2023-03-21,C,CLIENT_006,POV,SELL,45840,41079,89.61,41.0501,41.0092,40.8489,9.96,6585.28,True,LARGE ORDER
TRD-02305,2023-03-22,C,CLIENT_010,POV,SELL,48599,45425,93.47,40.6988,40.6196,39.846,19.46,35141.49,True,LARGE ORDER
TRD-02306,2023-03-23,C,CLIENT_014,VWAP,BUY,42192,38010,90.09,39.915,39.9312,39.4586,4.06,-17962.41,True,LARGE ORDER
TRD-02307,2023-03-24,C,CLIENT_019,IS,BUY,18130,13963,77.02,38.5909,38.6154,38.5068,6.34,-1516.67,False,
TRD-02308,2023-03-27,C,CLIENT_007,POV,SELL,920,632,68.7,39.6898,39.6242,40.1342,16.53,-322.35,False,
TRD-02309,2023-03-28,C,CLIENT_006,POV,BUY,6848,6047,88.31,40.2844,40.4612,40.5186,43.9,347.09,True,HIGH SLIPPAGE
TRD-02310,2023-03-29,C,CLIENT_003,POV,SELL,43394,30630,70.59,41.0681,40.8912,41.2633,43.08,-11396.26,True,HIGH SLIPPAGE + LARGE ORDER
TRD-02311,2023-03-30,C,CLIENT_010,POV,BUY,12060,10854,90.0,41.8698,42.0309,41.5725,38.47,-4975.01,False,
TRD-02312,2023-03-31,C,CLIENT_012,TWAP,BUY,13477,11752,87.2,41.9779,42.1241,42.095,34.83,-341.86,False,
TRD-02313,2023-04-03,C,CLIENT_016,TWAP,BUY,30034,29786,99.18,42.4643,42.6106,42.2271,34.44,-11421.85,False,
TRD-02314,2023-04-04,C,CLIENT_019,TWAP,BUY,13668,12297,89.97,42.2481,42.356,41.6656,25.53,-8489.56,False,
TRD-02315,2023-04-05,C,CLIENT_002,TWAP,BUY,17496,16566,94.69,40.96,41.0666,41.2182,26.02,2511.82,False,
TRD-02316,2023-04-06,C,CLIENT_014,POV,BUY,42209,27097,64.2,41.2572,41.3244,41.3143,16.29,-273.77,True,LARGE ORDER
TRD-02317,2023-04-10,C,CLIENT_006,VWAP,SELL,6116,5934,97.04,41.2482,41.07,41.7527,43.21,-4051.16,True,HIGH SLIPPAGE
TRD-02318,2023-04-11,C,CLIENT_013,VWAP,SELL,4711,4101,87.06,42.041,41.8406,42.3863,47.67,-2237.81,True,HIGH SLIPPAGE
TRD-02319,2023-04-12,C,CLIENT_011,VWAP,BUY,31819,28615,89.93,42.7706,42.9137,42.3623,33.45,-15779.72,False,
TRD-02320,2023-04-13,C,CLIENT_016,VWAP,BUY,4501,4333,96.28,42.2482,42.4205,42.4794,40.79,255.05,True,HIGH SLIPPAGE
TRD-02321,2023-04-14,C,CLIENT_009,VWAP,BUY,6846,6790,99.19,43.3922,43.4631,44.281,16.33,5553.44,False,
TRD-02322,2023-04-17,C,CLIENT_007,VWAP,SELL,40017,39167,97.88,44.8245,44.7911,44.6173,7.45,6807.67,True,LARGE ORDER
TRD-02323,2023-04-18,C,CLIENT_017,IS,SELL,31513,26684,84.68,44.9776,44.8096,44.9896,37.36,-4803.75,False,
TRD-02324,2023-04-19,C,CLIENT_011,POV,SELL,24799,20761,83.72,44.7975,44.7376,45.1097,13.36,-7725.95,False,
TRD-02325,2023-04-20,C,CLIENT_011,IS,BUY,24172,21889,90.56,44.8695,44.9111,44.6053,9.27,-6694.09,False,
TRD-02326,2023-04-21,C,CLIENT_013,POV,BUY,23832,14746,61.88,44.1038,44.2633,44.0107,36.16,-3724.34,False,
TRD-02327,2023-04-24,C,CLIENT_011,VWAP,BUY,30444,28048,92.13,44.1669,44.3551,44.1669,42.61,-5279.33,True,HIGH SLIPPAGE
TRD-02328,2023-04-25,C,CLIENT_013,TWAP,BUY,39946,36251,90.75,43.6895,43.7299,43.3201,9.25,-14854.99,False,
TRD-02329,2023-04-26,C,CLIENT_004,IS,BUY,24645,22001,89.28,43.0589,43.179,42.3713,27.9,-17771.01,False,
TRD-02330,2023-04-27,C,CLIENT_015,POV,SELL,43768,29159,66.62,42.3743,42.2205,42.2842,36.3,-1857.07,True,LARGE ORDER
TRD-02331,2023-04-28,C,CLIENT_007,VWAP,SELL,1589,1472,92.67,42.0647,41.9359,42.6324,30.61,-1025.24,False,
TRD-02332,2023-05-01,C,CLIENT_012,VWAP,SELL,44928,41294,91.91,43.6038,43.4224,43.3488,41.61,3039.05,True,HIGH SLIPPAGE + LARGE ORDER
TRD-02333,2023-05-02,C,CLIENT_015,TWAP,SELL,26725,26041,97.44,42.6385,42.486,42.0799,35.76,10575.07,False,
TRD-02334,2023-05-03,C,CLIENT_020,VWAP,SELL,28543,24712,86.58,42.0101,41.8332,41.8613,42.1,-695.48,True,HIGH SLIPPAGE
TRD-02335,2023-05-04,C,CLIENT_016,VWAP,SELL,19758,18782,95.07,41.0174,40.8732,40.7928,35.15,1509.89,False,
TRD-02336,2023-05-05,C,CLIENT_020,TWAP,BUY,34582,31277,90.44,41.7096,41.8935,42.0404,44.08,4596.14,True,HIGH SLIPPAGE
TRD-02337,2023-05-08,C,CLIENT_019,VWAP,BUY,33132,31767,95.88,42.6931,42.7209,42.432,6.52,-9176.29,False,
TRD-02338,2023-05-09,C,CLIENT_003,IS,SELL,11513,8550,74.27,41.8097,41.6239,42.2165,44.43,-5066.89,True,HIGH SLIPPAGE
TRD-02339,2023-05-10,C,CLIENT_015,VWAP,SELL,43926,37648,85.71,42.939,42.7324,42.2408,48.11,18507.77,True,HIGH SLIPPAGE + LARGE ORDER
TRD-02340,2023-05-11,C,CLIENT_018,TWAP,BUY,14370,13678,95.19,41.6549,41.7879,41.7672,31.94,-282.57,False,
TRD-02341,2023-05-12,C,CLIENT_006,VWAP,BUY,29001,25827,89.06,42.1922,42.2479,41.5578,13.19,-17823.66,False,
TRD-02342,2023-05-15,C,CLIENT_001,TWAP,SELL,25632,25409,99.13,41.6094,41.5444,41.8887,15.62,-8747.5,False,
TRD-02343,2023-05-16,C,CLIENT_009,TWAP,SELL,44142,42655,96.63,41.828,41.7432,41.4971,20.26,10498.75,True,LARGE ORDER
TRD-02344,2023-05-17,C,CLIENT_016,VWAP,BUY,35531,30943,87.09,41.6913,41.6977,42.4897,1.53,24507.41,False,
TRD-02345,2023-05-18,C,CLIENT_016,VWAP,SELL,15167,14130,93.16,42.7842,42.5754,42.2651,48.81,4384.79,True,HIGH SLIPPAGE
TRD-02346,2023-05-19,C,CLIENT_019,VWAP,SELL,25207,22821,90.54,42.3106,42.2323,41.9099,18.5,7357.32,False,
TRD-02347,2023-05-22,C,CLIENT_013,POV,BUY,15150,10914,72.04,41.8644,41.9754,41.6913,26.51,-3100.15,False,
TRD-02348,2023-05-23,C,CLIENT_009,VWAP,SELL,6246,5721,91.61,41.746,41.5618,42.0526,44.12,-2807.8,True,HIGH SLIPPAGE
TRD-02349,2023-05-24,C,CLIENT_004,VWAP,SELL,49034,45397,92.58,41.1267,41.0203,40.6592,25.88,16391.34,True,LARGE ORDER
TRD-02350,2023-05-25,C,CLIENT_019,TWAP,BUY,38041,33124,87.08,40.3435,40.5418,40.3466,49.15,-6466.94,True,HIGH SLIPPAGE
TRD-02351,2023-05-26,C,CLIENT_012,TWAP,SELL,25416,22556,88.75,40.4892,40.4706,40.4467,4.59,538.18,False,
TRD-02352,2023-05-30,C,CLIENT_019,VWAP,SELL,4555,4324,94.95,40.7351,40.6122,40.6289,30.17,-72.09,False,
TRD-02353,2023-05-31,C,CLIENT_019,TWAP,SELL,28267,25787,91.23,40.2525,40.1652,40.2039,21.69,-997.53,False,
TRD-02354,2023-06-01,C,CLIENT_011,IS,BUY,34562,30233,87.48,40.6896,40.7327,40.8292,10.59,2918.36,False,
TRD-02355,2023-06-02,C,CLIENT_020,TWAP,BUY,26407,25695,97.3,41.409,41.5448,42.001,32.79,11721.73,False,
TRD-02356,2023-06-05,C,CLIENT_001,POV,SELL,9983,7453,74.66,42.2195,42.1205,42.0526,23.44,506.13,False,
TRD-02357,2023-06-06,C,CLIENT_010,TWAP,SELL,45063,40038,88.85,42.0647,41.9055,42.766,37.85,-34451.06,True,LARGE ORDER
TRD-02358,2023-06-07,C,CLIENT_015,TWAP,SELL,10059,9324,92.69,43.2304,43.1581,43.5158,16.72,-3334.84,False,
TRD-02359,2023-06-08,C,CLIENT_002,IS,SELL,33423,27026,80.86,43.4672,43.2508,43.6766,49.79,-11508.92,True,HIGH SLIPPAGE
TRD-02360,2023-06-09,C,CLIENT_004,IS,SELL,41858,31491,75.23,43.8041,43.6021,43.9499,46.11,-10951.28,True,HIGH SLIPPAGE + LARGE ORDER
TRD-02361,2023-06-12,C,CLIENT_007,POV,SELL,46646,33620,72.08,43.959,43.9428,43.9924,3.68,-1666.15,True,LARGE ORDER
TRD-02362,2023-06-13,C,CLIENT_013,VWAP,SELL,10507,9252,88.06,44.1229,44.028,44.4902,21.52,-4276.31,False,
TRD-02363,2023-06-14,C,CLIENT_007,TWAP,BUY,12232,10800,88.29,44.469,44.4735,44.0379,1.01,-4704.58,False,
TRD-02364,2023-06-15,C,CLIENT_016,POV,SELL,43704,40218,92.03,43.8315,43.6459,43.9347,42.35,-11614.13,True,HIGH SLIPPAGE + LARGE ORDER
TRD-02365,2023-06-16,C,CLIENT_006,VWAP,SELL,22612,21737,96.13,44.4781,44.4371,44.0743,9.22,7885.79,False,
TRD-02366,2023-06-20,C,CLIENT_014,POV,SELL,26148,16790,64.21,43.6311,43.6123,43.2881,4.31,5443.47,False,
TRD-02367,2023-06-21,C,CLIENT_013,VWAP,SELL,19005,18218,95.86,43.2577,43.0565,43.2547,46.51,-3610.8,True,HIGH SLIPPAGE
TRD-02368,2023-06-22,C,CLIENT_007,POV,BUY,9078,6814,75.07,43.0027,43.0321,42.596,6.84,-2971.82,False,
TRD-02369,2023-06-23,C,CLIENT_011,VWAP,SELL,30484,28254,92.69,41.9828,41.9068,41.9251,18.09,-516.98,False,
TRD-02370,2023-06-26,C,CLIENT_006,TWAP,SELL,46110,41785,90.62,42.001,41.8689,42.177,31.45,-12876.03,True,LARGE ORDER
TRD-02371,2023-06-27,C,CLIENT_016,IS,BUY,14247,12132,85.16,42.0738,42.1008,42.1679,6.42,814.55,False,
TRD-02372,2023-06-28,C,CLIENT_007,TWAP,BUY,24238,20731,85.53,42.2287,42.4387,42.0253,49.72,-8570.79,True,HIGH SLIPPAGE
TRD-02373,2023-06-29,C,CLIENT_019,VWAP,BUY,25177,22279,88.49,42.0465,42.0618,42.2226,3.64,3582.08,False,
TRD-02374,2023-06-30,C,CLIENT_014,TWAP,BUY,6794,5968,87.85,42.602,42.6144,42.1558,2.91,-2736.93,False,
TRD-02375,2023-07-03,C,CLIENT_012,POV,BUY,3938,2902,73.71,41.9646,42.1338,42.514,40.32,1103.34,True,HIGH SLIPPAGE
TRD-02376,2023-07-05,C,CLIENT_004,IS,SELL,10236,7364,71.94,42.5383,42.4415,42.5778,22.76,-1003.36,False,
TRD-02377,2023-07-06,C,CLIENT_013,TWAP,BUY,8285,7881,95.13,42.347,42.4568,41.5851,25.94,-6869.87,False,
TRD-02378,2023-07-07,C,CLIENT_008,POV,SELL,20337,18333,90.15,41.1905,41.0116,41.6792,43.44,-12239.22,True,HIGH SLIPPAGE
TRD-02379,2023-07-10,C,CLIENT_020,TWAP,SELL,45837,39029,85.15,41.5274,41.3649,41.7703,39.12,-15821.37,True,LARGE ORDER
TRD-02380,2023-07-11,C,CLIENT_003,POV,SELL,18536,14110,76.13,41.7096,41.5033,42.1255,49.45,-8778.54,True,HIGH SLIPPAGE
TRD-02381,2023-07-12,C,CLIENT_015,IS,BUY,8364,6433,76.91,43.0392,43.2516,43.37,49.36,761.99,True,HIGH SLIPPAGE
TRD-02382,2023-07-13,C,CLIENT_004,VWAP,BUY,32561,31362,96.32,43.3124,43.3695,43.3093,13.18,-1886.67,False,
TRD-02383,2023-07-14,C,CLIENT_017,TWAP,BUY,38959,36261,93.08,44.1502,44.3692,42.4958,49.61,-67931.85,True,HIGH SLIPPAGE
TRD-02384,2023-07-17,C,CLIENT_019,POV,SELL,45964,41373,90.01,41.7187,41.6946,42.0738,5.77,-15690.24,True,LARGE ORDER
TRD-02385,2023-07-18,C,CLIENT_004,TWAP,SELL,32231,30811,95.6,42.5747,42.4983,42.9117,17.93,-12736.49,False,
TRD-02386,2023-07-19,C,CLIENT_014,IS,BUY,7016,4226,60.24,42.8752,42.9643,43.0999,20.77,572.96,False,
TRD-02387,2023-07-20,C,CLIENT_011,VWAP,BUY,27063,23956,88.52,43.1576,43.3351,43.2638,41.12,-1707.89,True,HIGH SLIPPAGE
TRD-02388,2023-07-21,C,CLIENT_001,POV,SELL,4689,3367,71.81,43.2942,43.1143,42.9451,41.55,569.81,True,HIGH SLIPPAGE
TRD-02389,2023-07-24,C,CLIENT_017,VWAP,BUY,43660,37114,85.01,42.7842,42.853,43.2517,16.08,14796.04,True,LARGE ORDER
TRD-02390,2023-07-25,C,CLIENT_004,TWAP,BUY,848,751,88.62,43.2486,43.3024,43.0847,12.44,-163.49,False,
TRD-02391,2023-07-26,C,CLIENT_018,POV,SELL,8563,5342,62.39,43.1576,43.1137,43.1849,10.17,-380.21,False,
TRD-02392,2023-07-27,C,CLIENT_002,TWAP,BUY,43271,40386,93.33,43.3488,43.415,43.8467,15.28,17432.65,True,LARGE ORDER
TRD-02393,2023-07-28,C,CLIENT_006,VWAP,SELL,49853,45496,91.26,44.0045,43.9188,43.367,19.47,25103.84,True,LARGE ORDER
TRD-02394,2023-07-31,C,CLIENT_002,VWAP,BUY,33670,33043,98.14,43.3397,43.5363,43.4308,45.36,-3487.13,True,HIGH SLIPPAGE
TRD-02395,2023-08-01,C,CLIENT_010,IS,BUY,28225,21804,77.25,43.1029,43.1769,42.9086,17.18,-5849.18,False,
TRD-02396,2023-08-02,C,CLIENT_001,TWAP,SELL,3525,3052,86.6,42.2742,42.0725,42.1771,47.72,-319.1,True,HIGH SLIPPAGE
TRD-02397,2023-08-03,C,CLIENT_017,IS,SELL,9665,6002,62.11,41.8644,41.7992,42.0101,15.58,-1265.73,False,
TRD-02398,2023-08-04,C,CLIENT_019,POV,SELL,34753,24477,70.43,42.129,42.0586,42.3655,16.7,-7510.96,False,
TRD-02399,2023-08-07,C,CLIENT_012,TWAP,BUY,43925,38418,87.46,42.3317,42.4984,42.2856,39.37,-8174.66,True,LARGE ORDER
TRD-02400,2023-08-08,C,CLIENT_002,TWAP,BUY,12825,11136,86.84,41.4749,41.6081,41.3122,32.11,-3295.56,False,
TRD-02401,2023-08-09,C,CLIENT_005,IS,BUY,9295,5979,64.33,41.4749,41.4934,41.1617,4.46,-1983.35,False,
TRD-02402,2023-08-10,C,CLIENT_020,TWAP,SELL,18679,18425,98.64,41.1893,41.1468,41.0204,10.32,2328.38,False,
TRD-02403,2023-08-11,C,CLIENT_005,POV,BUY,36534,32421,88.74,40.5721,40.6844,40.8945,27.69,6812.5,False,
TRD-02404,2023-08-14,C,CLIENT_009,IS,SELL,43083,27023,62.72,40.6089,40.4147,40.6857,47.82,-7323.46,True,HIGH SLIPPAGE + LARGE ORDER
TRD-02405,2023-08-15,C,CLIENT_006,POV,SELL,5956,4088,68.64,40.2128,40.0394,39.9333,43.12,433.54,True,HIGH SLIPPAGE
TRD-02406,2023-08-16,C,CLIENT_009,POV,BUY,35621,23477,65.91,39.6324,39.8022,39.4205,42.84,-8960.75,True,HIGH SLIPPAGE
TRD-02407,2023-08-17,C,CLIENT_007,VWAP,SELL,41992,35776,85.2,39.4666,39.3637,39.1933,26.08,6097.19,True,LARGE ORDER
TRD-02408,2023-08-18,C,CLIENT_007,IS,BUY,28004,24344,86.93,38.8309,39.0126,39.0428,46.8,735.32,True,HIGH SLIPPAGE
TRD-02409,2023-08-21,C,CLIENT_005,IS,SELL,25334,23262,91.82,39.2639,39.1023,38.8463,41.16,5955.92,True,HIGH SLIPPAGE
TRD-02410,2023-08-22,C,CLIENT_001,TWAP,BUY,18202,17896,98.32,38.9783,39.0202,38.1922,10.76,-14818.25,False,
TRD-02411,2023-08-23,C,CLIENT_004,VWAP,SELL,4822,4304,89.26,37.8267,37.7694,37.796,15.16,-114.63,False,
TRD-02412,2023-08-24,C,CLIENT_011,VWAP,SELL,22357,20267,90.66,37.7899,37.7133,37.9158,20.27,-4104.01,False,
TRD-02413,2023-08-25,C,CLIENT_009,TWAP,BUY,18433,17173,93.17,38.011,38.0446,37.9803,8.83,-1104.5,False,
TRD-02414,2023-08-28,C,CLIENT_001,VWAP,SELL,15063,14365,95.37,38.2137,38.1785,38.1799,9.21,-20.04,False,
TRD-02415,2023-08-29,C,CLIENT_013,VWAP,BUY,12016,10772,89.65,38.0478,38.1454,38.3089,25.66,1760.9,False,
TRD-02416,2023-08-30,C,CLIENT_017,IS,SELL,6761,5941,87.88,38.4071,38.2641,38.2475,37.23,98.9,False,
TRD-02417,2023-08-31,C,CLIENT_017,IS,SELL,36645,30266,82.59,38.2413,38.2083,38.0724,8.63,4112.74,False,
TRD-02418,2023-09-01,C,CLIENT_009,VWAP,BUY,11690,10895,93.21,38.315,38.3352,38.3211,5.28,-153.1,False,
TRD-02419,2023-09-05,C,CLIENT_011,POV,BUY,23121,16926,73.21,38.2597,38.341,38.226,21.26,-1947.23,False,
TRD-02420,2023-09-06,C,CLIENT_018,POV,SELL,39317,24138,61.39,37.7899,37.7354,38.0079,14.43,-6578.27,False,
TRD-02421,2023-09-07,C,CLIENT_005,IS,BUY,45500,42518,93.45,37.836,38.0166,37.7101,47.73,-13033.89,True,HIGH SLIPPAGE + LARGE ORDER
TRD-02422,2023-09-08,C,CLIENT_017,TWAP,BUY,9850,8893,90.28,37.4122,37.4238,37.3293,3.11,-840.71,False,
TRD-02423,2023-09-11,C,CLIENT_013,IS,BUY,48041,31835,66.27,37.5964,37.6724,37.6149,20.22,-1831.99,True,LARGE ORDER
TRD-02424,2023-09-12,C,CLIENT_012,TWAP,SELL,46819,46452,99.22,37.3753,37.3457,38.1707,7.92,-38321.8,True,LARGE ORDER
TRD-02425,2023-09-13,C,CLIENT_015,TWAP,SELL,23699,22858,96.45,38.6375,38.6131,38.9845,6.33,-8488.54,False,
TRD-02426,2023-09-14,C,CLIENT_015,IS,SELL,28534,26920,94.34,39.4205,39.3428,39.7092,19.7,-9862.81,False,
TRD-02427,2023-09-15,C,CLIENT_017,TWAP,SELL,42156,40734,96.63,39.3837,39.3136,39.4942,17.79,-7357.02,True,LARGE ORDER
TRD-02428,2023-09-18,C,CLIENT_003,IS,SELL,20995,17209,81.97,39.2455,39.2047,39.2516,10.41,-807.47,False,
TRD-02429,2023-09-19,C,CLIENT_003,VWAP,BUY,48338,42146,87.19,39.4205,39.6056,39.31,46.97,-12459.57,True,HIGH SLIPPAGE + LARGE ORDER
TRD-02430,2023-09-20,C,CLIENT_008,VWAP,BUY,38203,37731,98.76,39.5679,39.7439,39.2148,44.49,-19964.31,True,HIGH SLIPPAGE
TRD-02431,2023-09-21,C,CLIENT_002,VWAP,SELL,36817,34748,94.38,38.748,38.5907,38.619,40.61,-984.07,True,HIGH SLIPPAGE
TRD-02432,2023-09-22,C,CLIENT_016,VWAP,SELL,44870,38604,86.04,38.4624,38.3955,37.968,17.4,16502.7,True,LARGE ORDER
TRD-02433,2023-09-25,C,CLIENT_017,TWAP,SELL,33124,29714,89.71,37.5412,37.4205,37.6763,32.15,-7600.15,False,
TRD-02434,2023-09-26,C,CLIENT_017,VWAP,SELL,1410,1273,90.34,37.4674,37.4364,37.2556,8.28,230.21,False,
TRD-02435,2023-09-27,C,CLIENT_020,TWAP,BUY,47303,44439,93.95,37.1174,37.2692,37.1665,40.9,-4563.38,True,HIGH SLIPPAGE + LARGE ORDER
TRD-02436,2023-09-28,C,CLIENT_014,IS,BUY,48929,35901,73.37,37.2924,37.3203,37.7592,7.48,15756.09,True,LARGE ORDER
TRD-02437,2023-09-29,C,CLIENT_017,VWAP,SELL,11544,10152,87.95,38.186,38.1377,38.0601,12.64,787.48,False,
TRD-02438,2023-10-02,C,CLIENT_017,TWAP,BUY,5423,4853,89.5,37.7623,37.885,37.4152,32.5,-2279.72,False,
TRD-02439,2023-10-03,C,CLIENT_012,TWAP,SELL,3836,3606,94.01,37.0345,36.9045,36.8471,35.11,206.82,False,
TRD-02440,2023-10-04,C,CLIENT_014,POV,SELL,11672,8484,72.69,36.5646,36.4133,36.5063,41.38,-788.85,True,HIGH SLIPPAGE
TRD-02441,2023-10-05,C,CLIENT_012,VWAP,SELL,45003,39630,88.06,36.5001,36.4126,36.5278,23.98,-4564.29,True,LARGE ORDER
TRD-02442,2023-10-06,C,CLIENT_008,VWAP,SELL,20106,19505,97.01,36.5554,36.5195,37.1358,9.83,-12021.02,False,
TRD-02443,2023-10-09,C,CLIENT_016,IS,SELL,14463,9233,63.85,37.016,36.852,37.3723,44.3,-4803.62,True,HIGH SLIPPAGE
TRD-02444,2023-10-10,C,CLIENT_001,POV,BUY,20476,14743,72.0,37.9004,38.0312,38.183,34.51,2237.41,False,
TRD-02445,2023-10-11,C,CLIENT_017,VWAP,SELL,40984,34992,85.38,38.3611,38.2276,38.3519,34.81,-4347.89,True,LARGE ORDER
TRD-02446,2023-10-12,C,CLIENT_016,VWAP,SELL,886,795,89.74,38.14,38.1258,38.2137,3.73,-69.85,False,
TRD-02447,2023-10-13,C,CLIENT_020,POV,SELL,20052,16310,81.34,39.5771,39.5264,38.7234,12.8,13096.38,False,
TRD-02448,2023-10-16,C,CLIENT_012,VWAP,BUY,23419,21264,90.8,38.6467,38.6658,37.9189,4.95,-15882.73,False,
TRD-02449,2023-10-17,C,CLIENT_006,POV,SELL,1080,703,65.15,37.449,37.3906,37.9158,15.6,-369.21,False,
TRD-02450,2023-10-18,C,CLIENT_004,POV,SELL,13446,8490,63.14,37.7162,37.5441,37.3354,45.63,1771.81,True,HIGH SLIPPAGE
TRD-02451,2023-10-19,C,CLIENT_003,TWAP,SELL,8616,7331,85.09,37.0897,36.9981,37.1082,24.71,-806.92,False,
TRD-02452,2023-10-20,C,CLIENT_016,VWAP,BUY,43533,37807,86.85,36.8226,36.8818,36.6905,16.08,-7231.33,True,LARGE ORDER
TRD-02453,2023-10-23,C,CLIENT_009,TWAP,SELL,26410,26117,98.89,36.4633,36.4308,36.0211,8.92,10700.62,False,
TRD-02454,2023-10-24,C,CLIENT_012,IS,SELL,28571,26800,93.8,35.8553,35.8156,35.9197,11.08,-2791.03,False,
TRD-02455,2023-10-25,C,CLIENT_006,IS,BUY,29242,25134,85.95,35.6526,35.7517,35.5359,27.79,-5424.05,False,
TRD-02456,2023-10-26,C,CLIENT_015,TWAP,BUY,23682,23271,98.27,35.4683,35.5681,36.1009,28.15,12399.28,False,
TRD-02457,2023-10-27,C,CLIENT_014,VWAP,SELL,46979,43699,93.02,36.233,36.1947,35.5543,10.58,27984.4,True,LARGE ORDER
TRD-02458,2023-10-30,C,CLIENT_007,VWAP,BUY,19171,16773,87.49,35.5144,35.6774,35.7171,45.91,665.33,True,HIGH SLIPPAGE
TRD-02459,2023-10-31,C,CLIENT_002,TWAP,SELL,28094,25261,89.92,35.9658,35.8966,36.2176,19.23,-8109.14,False,
TRD-02460,2023-11-01,C,CLIENT_011,VWAP,BUY,44160,42569,96.4,36.4264,36.4905,36.4571,17.6,-1420.0,True,LARGE ORDER
TRD-02461,2023-11-02,C,CLIENT_007,POV,SELL,8285,7731,93.32,36.841,36.7041,37.664,37.16,-7420.92,False,
TRD-02462,2023-11-03,C,CLIENT_014,POV,SELL,45178,36553,80.91,38.7845,38.6132,39.2791,44.16,-24340.19,True,HIGH SLIPPAGE + LARGE ORDER
TRD-02463,2023-11-06,C,CLIENT_005,IS,SELL,33389,20613,61.74,39.5404,39.4866,39.248,13.6,4918.56,False,
TRD-02464,2023-11-07,C,CLIENT_013,TWAP,BUY,7569,6961,91.98,38.9151,38.9623,39.1236,12.12,1122.5,False,
TRD-02465,2023-11-08,C,CLIENT_001,TWAP,BUY,23052,22166,96.16,39.0551,39.2349,39.0427,46.04,-4260.84,True,HIGH SLIPPAGE
TRD-02466,2023-11-09,C,CLIENT_017,VWAP,BUY,3910,3572,91.36,39.2698,39.3396,38.9058,17.76,-1549.49,False,
TRD-02467,2023-11-10,C,CLIENT_011,POV,BUY,28964,27126,93.65,38.9151,39.0038,39.1018,22.8,2657.83,False,
TRD-02468,2023-11-13,C,CLIENT_016,IS,SELL,32345,24943,77.12,39.1578,39.0864,39.6742,18.23,-14660.33,False,
TRD-02469,2023-11-14,C,CLIENT_003,POV,BUY,40975,37629,91.83,40.231,40.3472,41.1331,28.88,29572.14,True,LARGE ORDER
